Date,Open,Close,Return Close day vs Close previous day
"Sep 29, 2015","1,881.90","1,884.09",0.12%
"Sep 28, 2015","1,929.18","1,881.77",-2.57%
"Sep 25, 2015","1,935.93","1,931.34",-0.05%
"Sep 24, 2015","1,934.81","1,932.24",-0.34%
"Sep 23, 2015","1,943.24","1,938.76",-0.20%
"Sep 22, 2015","1,961.39","1,942.74",-1.23%
"Sep 21, 2015","1,960.84","1,966.97",0.46%
"Sep 18, 2015","1,989.66","1,958.03",-1.62%
"Sep 17, 2015","1,995.33","1,990.20",-0.26%
"Sep 16, 2015","1,978.02","1,995.31",0.87%
"Sep 15, 2015","1,955.10","1,978.09",1.28%
"Sep 14, 2015","1,963.06","1,953.03",-0.41%
"Sep 11, 2015","1,951.45","1,961.05",0.45%
"Sep 10, 2015","1,941.59","1,952.29",0.53%
"Sep 09, 2015","1,971.45","1,942.04",-1.39%
"Sep 08, 2015","1,927.30","1,969.41",2.51%
"Sep 04, 2015","1,947.76","1,921.22",-1.53%
"Sep 03, 2015","1,950.79","1,951.13",0.12%
"Sep 02, 2015","1,916.52","1,948.86",1.83%
"Sep 01, 2015","1,970.09","1,913.85",-2.96%
"Aug 31, 2015","1,986.73","1,972.18",-0.84%
"Aug 28, 2015","1,986.06","1,988.87",0.06%
"Aug 27, 2015","1,942.77","1,987.66",2.43%
"Aug 26, 2015","1,872.75","1,940.51",3.90%
"Aug 25, 2015","1,898.08","1,867.61",-1.35%
"Aug 24, 2015","1,965.15","1,893.21",-3.94%
"Aug 21, 2015","2,034.08","1,970.89",-3.19%
"Aug 20, 2015","2,076.61","2,035.73",-2.11%
"Aug 19, 2015","2,095.69","2,079.61",-0.83%
"Aug 18, 2015","2,101.99","2,096.92",-0.26%
"Aug 17, 2015","2,089.70","2,102.44",0.52%
"Aug 14, 2015","2,083.15","2,091.54",0.39%
"Aug 13, 2015","2,086.19","2,083.39",-0.13%
"Aug 12, 2015","2,081.10","2,086.05",0.10%
"Aug 11, 2015","2,102.66","2,084.07",-0.96%
"Aug 10, 2015","2,080.98","2,104.18",1.28%
"Aug 07, 2015","2,082.61","2,077.57",-0.29%
"Aug 06, 2015","2,100.75","2,083.56",-0.78%
"Aug 05, 2015","2,095.27","2,099.84",0.31%
"Aug 04, 2015","2,097.68","2,093.32",-0.22%
"Aug 03, 2015","2,104.49","2,098.04",-0.28%
"Jul 31, 2015","2,111.60","2,103.84",-0.23%
"Jul 30, 2015","2,106.78","2,108.63",0.00%
"Jul 29, 2015","2,094.70","2,108.57",0.73%
"Jul 28, 2015","2,070.75","2,093.25",1.24%
"Jul 27, 2015","2,078.19","2,067.64",-0.58%
"Jul 24, 2015","2,102.24","2,079.65",-1.07%
"Jul 23, 2015","2,114.16","2,102.15",-0.57%
"Jul 22, 2015","2,118.21","2,114.15",-0.24%
"Jul 21, 2015","2,127.55","2,119.21",-0.43%
"Jul 20, 2015","2,126.85","2,128.28",0.08%
"Jul 17, 2015","2,126.80","2,126.64",0.11%
"Jul 16, 2015","2,110.55","2,124.29",0.80%
"Jul 15, 2015","2,109.01","2,107.40",-0.07%
"Jul 14, 2015","2,099.72","2,108.95",0.45%
"Jul 13, 2015","2,080.03","2,099.60",1.11%
"Jul 10, 2015","2,052.74","2,076.62",1.23%
"Jul 09, 2015","2,049.73","2,051.31",0.23%
"Jul 08, 2015","2,077.66","2,046.68",-1.67%
"Jul 07, 2015","2,069.52","2,081.34",0.61%
"Jul 06, 2015","2,073.95","2,068.76",-0.39%
"Jul 02, 2015","2,078.03","2,076.78",-0.03%
"Jul 01, 2015","2,067.00","2,077.42",0.69%
"Jun 30, 2015","2,061.19","2,063.11",0.27%
"Jun 29, 2015","2,098.63","2,057.64",-2.09%
"Jun 26, 2015","2,102.62","2,101.49",-0.04%
"Jun 25, 2015","2,109.96","2,102.31",-0.30%
"Jun 24, 2015","2,123.65","2,108.58",-0.74%
"Jun 23, 2015","2,123.16","2,124.20",0.06%
"Jun 22, 2015","2,112.50","2,122.85",0.61%
"Jun 19, 2015","2,121.06","2,109.99",-0.53%
"Jun 18, 2015","2,101.58","2,121.24",0.99%
"Jun 17, 2015","2,097.40","2,100.44",0.20%
"Jun 16, 2015","2,084.26","2,096.29",0.57%
"Jun 15, 2015","2,091.34","2,084.43",-0.46%
"Jun 12, 2015","2,107.43","2,094.11",-0.70%
"Jun 11, 2015","2,106.24","2,108.86",0.17%
"Jun 10, 2015","2,081.12","2,105.20",1.20%
"Jun 09, 2015","2,079.07","2,080.15",0.04%
"Jun 08, 2015","2,092.34","2,079.28",-0.65%
"Jun 05, 2015","2,095.09","2,092.83",-0.14%
"Jun 04, 2015","2,112.35","2,095.84",-0.86%
"Jun 03, 2015","2,110.64","2,114.07",0.21%
"Jun 02, 2015","2,110.41","2,109.60",-0.10%
"Jun 01, 2015","2,108.64","2,111.73",0.21%
"May 29, 2015","2,120.66","2,107.39",-0.63%
"May 28, 2015","2,122.27","2,120.79",-0.13%
"May 27, 2015","2,105.13","2,123.48",0.92%
"May 26, 2015","2,125.34","2,104.20",-1.03%
"May 22, 2015","2,130.36","2,126.06",-0.22%
"May 21, 2015","2,125.55","2,130.82",0.23%
"May 20, 2015","2,127.79","2,125.85",-0.09%
"May 19, 2015","2,129.45","2,127.83",-0.06%
"May 18, 2015","2,121.30","2,129.20",0.30%
"May 15, 2015","2,122.07","2,122.73",0.08%
"May 14, 2015","2,100.43","2,121.10",1.08%
"May 13, 2015","2,099.62","2,098.48",-0.03%
"May 12, 2015","2,102.87","2,099.12",-0.29%
"May 11, 2015","2,115.56","2,105.33",-0.51%
"May 08, 2015","2,092.13","2,116.10",1.35%
"May 07, 2015","2,079.96","2,088.00",0.38%
"May 06, 2015","2,091.26","2,080.15",-0.45%
"May 05, 2015","2,112.63","2,089.46",-1.18%
"May 04, 2015","2,110.23","2,114.49",0.29%
"May 01, 2015","2,087.38","2,108.29",1.09%
"Apr 30, 2015","2,105.52","2,085.51",-1.01%
"Apr 29, 2015","2,112.49","2,106.85",-0.37%
"Apr 28, 2015","2,108.35","2,114.76",0.28%
"Apr 27, 2015","2,119.29","2,108.92",-0.41%
"Apr 24, 2015","2,112.80","2,117.69",0.23%
"Apr 23, 2015","2,107.21","2,112.93",0.24%
"Apr 22, 2015","2,098.27","2,107.96",0.51%
"Apr 21, 2015","2,102.82","2,097.29",-0.15%
"Apr 20, 2015","2,084.11","2,100.40",0.92%
"Apr 17, 2015","2,102.58","2,081.18",-1.13%
"Apr 16, 2015","2,105.96","2,104.99",-0.08%
"Apr 15, 2015","2,097.82","2,106.63",0.51%
"Apr 14, 2015","2,092.28","2,095.84",0.16%
"Apr 13, 2015","2,102.03","2,092.43",-0.46%
"Apr 10, 2015","2,091.51","2,102.06",0.52%
"Apr 09, 2015","2,081.29","2,091.18",0.45%
"Apr 08, 2015","2,076.94","2,081.90",0.27%
"Apr 07, 2015","2,080.79","2,076.33",-0.21%
"Apr 06, 2015","2,064.87","2,080.62",0.66%
"Apr 02, 2015","2,060.03","2,066.96",0.35%
"Apr 01, 2015","2,067.63","2,059.69",-0.40%
"Mar 31, 2015","2,084.05","2,067.89",-0.88%
"Mar 30, 2015","2,064.11","2,086.24",1.22%
"Mar 27, 2015","2,055.78","2,061.02",0.24%
"Mar 26, 2015","2,059.94","2,056.15",-0.24%
"Mar 25, 2015","2,093.10","2,061.05",-1.46%
"Mar 24, 2015","2,103.94","2,091.50",-0.61%
"Mar 23, 2015","2,107.99","2,104.42",-0.17%
"Mar 20, 2015","2,090.32","2,108.10",0.90%
"Mar 19, 2015","2,098.69","2,089.27",-0.49%
"Mar 18, 2015","2,072.84","2,099.50",1.22%
"Mar 17, 2015","2,080.59","2,074.28",-0.33%
"Mar 16, 2015","2,055.35","2,081.19",1.35%
"Mar 13, 2015","2,064.56","2,053.40",-0.61%
"Mar 12, 2015","2,041.10","2,065.95",1.26%
"Mar 11, 2015","2,044.69","2,040.24",-0.19%
"Mar 10, 2015","2,076.14","2,044.16",-1.70%
"Mar 09, 2015","2,072.25","2,079.43",0.39%
"Mar 06, 2015","2,100.91","2,071.26",-1.42%
"Mar 05, 2015","2,098.54","2,101.04",0.12%
"Mar 04, 2015","2,107.72","2,098.53",-0.44%
"Mar 03, 2015","2,115.76","2,107.78",-0.45%
"Mar 02, 2015","2,105.23","2,117.39",0.61%
"Feb 27, 2015","2,110.88","2,104.50",-0.30%
"Feb 26, 2015","2,113.91","2,110.74",-0.15%
"Feb 25, 2015","2,115.30","2,113.86",-0.08%
"Feb 24, 2015","2,109.10","2,115.48",0.28%
"Feb 23, 2015","2,109.83","2,109.66",-0.03%
"Feb 20, 2015","2,097.65","2,110.30",0.61%
"Feb 19, 2015","2,099.25","2,097.45",-0.11%
"Feb 18, 2015","2,099.16","2,099.68",-0.03%
"Feb 17, 2015","2,096.47","2,100.34",0.16%
"Feb 13, 2015","2,088.78","2,096.99",0.41%
"Feb 12, 2015","2,069.98","2,088.48",0.96%
"Feb 11, 2015","2,068.55","2,068.53",0.00%
"Feb 10, 2015","2,049.38","2,068.59",1.07%
"Feb 09, 2015","2,053.47","2,046.74",-0.42%
"Feb 06, 2015","2,062.28","2,055.47",-0.34%
"Feb 05, 2015","2,043.45","2,062.52",1.03%
"Feb 04, 2015","2,048.86","2,041.51",-0.42%
"Feb 03, 2015","2,022.71","2,050.03",1.44%
"Feb 02, 2015","1,996.67","2,020.85",1.30%
"Jan 30, 2015","2,019.35","1,994.99",-1.30%
"Jan 29, 2015","2,002.45","2,021.25",0.95%
"Jan 28, 2015","2,032.34","2,002.16",-1.35%
"Jan 27, 2015","2,047.86","2,029.55",-1.34%
"Jan 26, 2015","2,050.42","2,057.09",0.26%
"Jan 23, 2015","2,062.98","2,051.82",-0.55%
"Jan 22, 2015","2,034.30","2,063.15",1.53%
"Jan 21, 2015","2,020.19","2,032.12",0.47%
"Jan 20, 2015","2,020.76","2,022.55",0.15%
"Jan 16, 2015","1,992.25","2,019.42",1.34%
"Jan 15, 2015","2,013.75","1,992.67",-0.92%
"Jan 14, 2015","2,018.40","2,011.27",-0.58%
"Jan 13, 2015","2,031.58","2,023.03",-0.26%
"Jan 12, 2015","2,046.13","2,028.26",-0.81%
"Jan 09, 2015","2,063.45","2,044.81",-0.84%
"Jan 08, 2015","2,030.61","2,062.14",1.79%
"Jan 07, 2015","2,005.55","2,025.90",1.16%
"Jan 06, 2015","2,022.15","2,002.61",-0.89%
"Jan 05, 2015","2,054.44","2,020.58",-1.83%
"Jan 02, 2015","2,058.90","2,058.20",-0.03%
"Dec 31, 2014","2,082.11","2,058.90",-1.03%
"Dec 30, 2014","2,088.49","2,080.35",-0.49%
"Dec 29, 2014","2,087.63","2,090.57",0.09%
"Dec 26, 2014","2,084.30","2,088.77",0.33%
"Dec 24, 2014","2,083.25","2,081.88",-0.01%
"Dec 23, 2014","2,081.48","2,082.17",0.17%
"Dec 22, 2014","2,069.28","2,078.54",0.38%
"Dec 19, 2014","2,061.04","2,070.65",0.46%
"Dec 18, 2014","2,018.98","2,061.23",2.40%
"Dec 17, 2014","1,973.77","2,012.89",2.04%
"Dec 16, 2014","1,986.71","1,972.74",-0.85%
"Dec 15, 2014","2,005.03","1,989.63",-0.63%
"Dec 12, 2014","2,030.36","2,002.33",-1.62%
"Dec 11, 2014","2,027.92","2,035.33",0.45%
"Dec 10, 2014","2,058.86","2,026.14",-1.64%
"Dec 09, 2014","2,056.55","2,059.82",-0.02%
"Dec 08, 2014","2,074.84","2,060.31",-0.73%
"Dec 05, 2014","2,072.78","2,075.37",0.17%
"Dec 04, 2014","2,073.64","2,071.92",-0.12%
"Dec 03, 2014","2,067.45","2,074.33",0.38%
"Dec 02, 2014","2,053.77","2,066.55",0.64%
"Dec 01, 2014","2,065.78","2,053.44",-0.68%
"Nov 28, 2014","2,074.78","2,067.56",-0.25%
"Nov 26, 2014","2,067.36","2,072.83",0.28%
"Nov 25, 2014","2,070.15","2,067.03",-0.12%
"Nov 24, 2014","2,065.07","2,069.41",0.29%
"Nov 21, 2014","2,057.46","2,063.50",0.52%
"Nov 20, 2014","2,045.87","2,052.75",0.20%
"Nov 19, 2014","2,051.16","2,048.72",-0.15%
"Nov 18, 2014","2,041.48","2,051.80",0.51%
"Nov 17, 2014","2,038.29","2,041.32",0.07%
"Nov 14, 2014","2,039.74","2,039.82",0.02%
"Nov 13, 2014","2,039.21","2,039.33",0.05%
"Nov 12, 2014","2,037.75","2,038.25",-0.07%
"Nov 11, 2014","2,038.20","2,039.68",0.07%
"Nov 10, 2014","2,032.01","2,038.26",0.31%
"Nov 07, 2014","2,032.36","2,031.92",0.03%
"Nov 06, 2014","2,023.33","2,031.21",0.38%
"Nov 05, 2014","2,015.29","2,023.57",0.57%
"Nov 04, 2014","2,015.81","2,012.10",-0.28%
"Nov 03, 2014","2,018.21","2,017.81",-0.01%
"Oct 31, 2014","2,001.20","2,018.05",1.17%
"Oct 30, 2014","1,979.49","1,994.65",0.62%
"Oct 29, 2014","1,983.29","1,982.30",-0.14%
"Oct 28, 2014","1,964.14","1,985.05",1.19%
"Oct 27, 2014","1,962.97","1,961.63",-0.15%
"Oct 24, 2014","1,951.59","1,964.58",0.71%
"Oct 23, 2014","1,931.02","1,950.82",1.23%
"Oct 22, 2014","1,941.29","1,927.11",-0.73%
"Oct 21, 2014","1,909.38","1,941.28",1.96%
"Oct 20, 2014","1,885.62","1,904.01",0.91%
"Oct 17, 2014","1,864.91","1,886.76",1.29%
"Oct 16, 2014","1,855.95","1,862.76",0.01%
"Oct 15, 2014","1,874.18","1,862.49",-0.81%
"Oct 14, 2014","1,877.11","1,877.70",0.16%
"Oct 13, 2014","1,905.65","1,874.74",-1.65%
"Oct 10, 2014","1,925.63","1,906.13",-1.15%
"Oct 09, 2014","1,967.68","1,928.21",-2.07%
"Oct 08, 2014","1,935.55","1,968.89",1.75%
"Oct 07, 2014","1,962.36","1,935.10",-1.51%
"Oct 06, 2014","1,970.01","1,964.82",-0.16%
"Oct 03, 2014","1,948.12","1,967.90",1.12%
"Oct 02, 2014","1,945.83","1,946.17",0.00%
"Oct 01, 2014","1,971.44","1,946.16",-1.32%
"Sep 30, 2014","1,978.21","1,972.29",-0.28%
"Sep 29, 2014","1,978.96","1,977.80",-0.25%
"Sep 26, 2014","1,966.22","1,982.85",0.86%
"Sep 25, 2014","1,997.32","1,965.99",-1.62%
"Sep 24, 2014","1,983.34","1,998.30",0.78%
"Sep 23, 2014","1,992.78","1,982.77",-0.58%
"Sep 22, 2014","2,009.08","1,994.29",-0.80%
"Sep 19, 2014","2,012.74","2,010.40",-0.05%
"Sep 18, 2014","2,003.07","2,011.36",0.49%
"Sep 17, 2014","1,999.30","2,001.57",0.13%
"Sep 16, 2014","1,981.93","1,998.98",0.75%
"Sep 15, 2014","1,986.04","1,984.13",-0.07%
"Sep 12, 2014","1,996.74","1,985.54",-0.60%
"Sep 11, 2014","1,992.85","1,997.45",0.09%
"Sep 10, 2014","1,988.41","1,995.69",0.36%
"Sep 09, 2014","2,000.73","1,988.44",-0.65%
"Sep 08, 2014","2,007.17","2,001.54",-0.31%
"Sep 05, 2014","1,998.00","2,007.71",0.50%
"Sep 04, 2014","2,001.67","1,997.65",-0.15%
"Sep 03, 2014","2,003.57","2,000.72",-0.08%
"Sep 02, 2014","2,004.07","2,002.28",-0.05%
"Aug 29, 2014","1,998.45","2,003.37",0.33%
"Aug 28, 2014","1,997.42","1,996.74",-0.17%
"Aug 27, 2014","2,000.54","2,000.12",0.00%
"Aug 26, 2014","1,998.59","2,000.02",0.11%
"Aug 25, 2014","1,991.74","1,997.92",0.48%
"Aug 22, 2014","1,992.60","1,988.40",-0.20%
"Aug 21, 2014","1,986.82","1,992.37",0.29%
"Aug 20, 2014","1,980.46","1,986.51",0.25%
"Aug 19, 2014","1,972.73","1,981.60",0.50%
"Aug 18, 2014","1,958.36","1,971.74",0.85%
"Aug 15, 2014","1,958.87","1,955.06",-0.01%
"Aug 14, 2014","1,947.41","1,955.18",0.43%
"Aug 13, 2014","1,935.60","1,946.72",0.67%
"Aug 12, 2014","1,935.73","1,933.75",-0.16%
"Aug 11, 2014","1,933.43","1,936.92",0.28%
"Aug 08, 2014","1,910.35","1,931.59",1.15%
"Aug 07, 2014","1,923.03","1,909.57",-0.56%
"Aug 06, 2014","1,917.29","1,920.24",0.00%
"Aug 05, 2014","1,936.34","1,920.21",-0.97%
"Aug 04, 2014","1,926.62","1,938.99",0.72%
"Aug 01, 2014","1,929.80","1,925.15",-0.29%
"Jul 31, 2014","1,965.14","1,930.67",-2.00%
"Jul 30, 2014","1,973.21","1,970.07",0.01%
"Jul 29, 2014","1,980.03","1,969.95",-0.45%
"Jul 28, 2014","1,978.25","1,978.91",0.03%
"Jul 25, 2014","1,984.60","1,978.34",-0.48%
"Jul 24, 2014","1,988.07","1,987.98",0.05%
"Jul 23, 2014","1,985.32","1,987.01",0.18%
"Jul 22, 2014","1,975.65","1,983.53",0.50%
"Jul 21, 2014","1,976.93","1,973.63",-0.23%
"Jul 18, 2014","1,961.54","1,978.22",1.03%
"Jul 17, 2014","1,979.75","1,958.12",-1.18%
"Jul 16, 2014","1,976.35","1,981.57",0.42%
"Jul 15, 2014","1,977.36","1,973.28",-0.19%
"Jul 14, 2014","1,969.86","1,977.10",0.48%
"Jul 11, 2014","1,965.76","1,967.57",0.15%
"Jul 10, 2014","1,966.67","1,964.68",-0.41%
"Jul 09, 2014","1,965.10","1,972.83",0.46%
"Jul 08, 2014","1,976.39","1,963.71",-0.70%
"Jul 07, 2014","1,984.22","1,977.65",-0.39%
"Jul 03, 2014","1,975.88","1,985.44",0.55%
"Jul 02, 2014","1,973.06","1,974.62",0.07%
"Jul 01, 2014","1,962.29","1,973.32",0.67%
"Jun 30, 2014","1,960.79","1,960.23",-0.04%
"Jun 27, 2014","1,956.56","1,960.96",0.19%
"Jun 26, 2014","1,959.89","1,957.22",-0.12%
"Jun 25, 2014","1,949.27","1,959.53",0.49%
"Jun 24, 2014","1,961.97","1,949.98",-0.64%
"Jun 23, 2014","1,962.92","1,962.61",-0.01%
"Jun 20, 2014","1,960.45","1,962.87",0.17%
"Jun 19, 2014","1,957.50","1,959.48",0.13%
"Jun 18, 2014","1,942.73","1,956.98",0.77%
"Jun 17, 2014","1,937.15","1,941.99",0.22%
"Jun 16, 2014","1,934.84","1,937.78",0.08%
"Jun 13, 2014","1,930.80","1,936.16",0.31%
"Jun 12, 2014","1,943.35","1,930.11",-0.71%
"Jun 11, 2014","1,949.37","1,943.89",-0.35%
"Jun 10, 2014","1,950.34","1,950.79",-0.02%
"Jun 09, 2014","1,948.97","1,951.27",0.09%
"Jun 06, 2014","1,942.41","1,949.44",0.46%
"Jun 05, 2014","1,928.52","1,940.46",0.65%
"Jun 04, 2014","1,923.06","1,927.88",0.19%
"Jun 03, 2014","1,923.07","1,924.24",-0.04%
"Jun 02, 2014","1,923.87","1,924.97",0.07%
"May 30, 2014","1,920.33","1,923.57",0.18%
"May 29, 2014","1,910.60","1,920.03",0.54%
"May 28, 2014","1,911.77","1,909.78",-0.11%
"May 27, 2014","1,902.01","1,911.91",0.60%
"May 23, 2014","1,893.32","1,900.53",0.42%
"May 22, 2014","1,888.19","1,892.49",0.24%
"May 21, 2014","1,873.34","1,888.03",0.81%
"May 20, 2014","1,884.88","1,872.83",-0.65%
"May 19, 2014","1,876.66","1,885.08",0.38%
"May 16, 2014","1,871.19","1,877.86",0.37%
"May 15, 2014","1,888.16","1,870.85",-0.94%
"May 14, 2014","1,897.13","1,888.53",-0.47%
"May 13, 2014","1,896.75","1,897.45",0.04%
"May 12, 2014","1,880.03","1,896.65",0.97%
"May 09, 2014","1,875.27","1,878.48",0.15%
"May 08, 2014","1,877.39","1,875.63",-0.14%
"May 07, 2014","1,868.53","1,878.21",0.56%
"May 06, 2014","1,883.69","1,867.72",-0.90%
"May 05, 2014","1,879.45","1,884.66",0.19%
"May 02, 2014","1,885.30","1,881.14",-0.13%
"May 01, 2014","1,884.39","1,883.68",-0.01%
"Apr 30, 2014","1,877.10","1,883.95",0.30%
"Apr 29, 2014","1,870.78","1,878.33",0.48%
"Apr 28, 2014","1,865.00","1,869.43",0.32%
"Apr 25, 2014","1,877.72","1,863.40",-0.81%
"Apr 24, 2014","1,881.97","1,878.61",0.17%
"Apr 23, 2014","1,879.32","1,875.39",-0.22%
"Apr 22, 2014","1,872.57","1,879.55",0.41%
"Apr 21, 2014","1,865.79","1,871.89",0.38%
"Apr 17, 2014","1,861.73","1,864.85",0.14%
"Apr 16, 2014","1,846.01","1,862.31",1.05%
"Apr 15, 2014","1,831.45","1,842.98",0.68%
"Apr 14, 2014","1,818.18","1,830.61",0.82%
"Apr 11, 2014","1,830.65","1,815.69",-0.95%
"Apr 10, 2014","1,872.28","1,833.08",-2.09%
"Apr 09, 2014","1,852.64","1,872.18",1.09%
"Apr 08, 2014","1,845.48","1,851.96",0.38%
"Apr 07, 2014","1,863.92","1,845.04",-1.08%
"Apr 04, 2014","1,890.25","1,865.09",-1.25%
"Apr 03, 2014","1,891.43","1,888.77",-0.11%
"Apr 02, 2014","1,886.61","1,890.90",0.29%
"Apr 01, 2014","1,873.96","1,885.52",0.70%
"Mar 31, 2014","1,859.16","1,872.34",0.79%
"Mar 28, 2014","1,850.07","1,857.62",0.46%
"Mar 27, 2014","1,852.11","1,849.04",-0.19%
"Mar 26, 2014","1,867.09","1,852.56",-0.70%
"Mar 25, 2014","1,859.48","1,865.62",0.44%
"Mar 24, 2014","1,867.67","1,857.44",-0.49%
"Mar 21, 2014","1,874.53","1,866.52",-0.29%
"Mar 20, 2014","1,860.09","1,872.01",0.60%
"Mar 19, 2014","1,872.25","1,860.77",-0.61%
"Mar 18, 2014","1,858.92","1,872.25",0.72%
"Mar 17, 2014","1,842.81","1,858.83",0.96%
"Mar 14, 2014","1,845.07","1,841.13",-0.28%
"Mar 13, 2014","1,869.06","1,846.34",-1.17%
"Mar 12, 2014","1,866.15","1,868.20",0.03%
"Mar 11, 2014","1,878.26","1,867.63",-0.51%
"Mar 10, 2014","1,877.86","1,877.17",-0.05%
"Mar 07, 2014","1,878.52","1,878.04",0.05%
"Mar 06, 2014","1,874.18","1,877.03",0.17%
"Mar 05, 2014","1,874.05","1,873.81",-0.01%
"Mar 04, 2014","1,849.23","1,873.91",1.53%
"Mar 03, 2014","1,857.68","1,845.73",-0.74%
"Feb 28, 2014","1,855.12","1,859.45",0.28%
"Feb 27, 2014","1,844.90","1,854.29",0.49%
"Feb 26, 2014","1,845.79","1,845.16",0.00%
"Feb 25, 2014","1,847.66","1,845.12",-0.13%
"Feb 24, 2014","1,836.78","1,847.61",0.62%
"Feb 21, 2014","1,841.07","1,836.25",-0.19%
"Feb 20, 2014","1,829.24","1,839.78",0.60%
"Feb 19, 2014","1,838.90","1,828.75",-0.65%
"Feb 18, 2014","1,839.03","1,840.76",0.12%
"Feb 14, 2014","1,828.46","1,838.63",0.48%
"Feb 13, 2014","1,814.82","1,829.83",0.58%
"Feb 12, 2014","1,820.12","1,819.26",-0.03%
"Feb 11, 2014","1,800.45","1,819.75",1.11%
"Feb 10, 2014","1,796.20","1,799.84",0.16%
"Feb 07, 2014","1,776.01","1,797.02",1.33%
"Feb 06, 2014","1,752.99","1,773.43",1.24%
"Feb 05, 2014","1,753.38","1,751.64",-0.20%
"Feb 04, 2014","1,743.82","1,755.20",0.76%
"Feb 03, 2014","1,782.68","1,741.89",-2.28%
"Jan 31, 2014","1,790.88","1,782.59",-0.65%
"Jan 30, 2014","1,777.17","1,794.19",1.13%
"Jan 29, 2014","1,790.15","1,774.20",-1.02%
"Jan 28, 2014","1,783.00","1,792.50",0.61%
"Jan 27, 2014","1,791.03","1,781.56",-0.49%
"Jan 24, 2014","1,826.96","1,790.29",-2.09%
"Jan 23, 2014","1,842.29","1,828.46",-0.89%
"Jan 22, 2014","1,844.71","1,844.86",0.06%
"Jan 21, 2014","1,841.05","1,843.80",0.28%
"Jan 17, 2014","1,844.23","1,838.70",-0.39%
"Jan 16, 2014","1,847.99","1,845.89",-0.13%
"Jan 15, 2014","1,840.52","1,848.38",0.52%
"Jan 14, 2014","1,821.36","1,838.88",1.08%
"Jan 13, 2014","1,841.26","1,819.20",-1.26%
"Jan 10, 2014","1,840.06","1,842.37",0.23%
"Jan 09, 2014","1,839.00","1,838.13",0.03%
"Jan 08, 2014","1,837.90","1,837.49",-0.02%
"Jan 07, 2014","1,828.71","1,837.88",0.61%
"Jan 06, 2014","1,832.31","1,826.77",-0.25%
"Jan 03, 2014","1,833.21","1,831.37",-0.03%
"Jan 02, 2014","1,845.86","1,831.98",-0.89%
"Dec 31, 2013","1,842.61","1,848.36",0.40%
"Dec 30, 2013","1,841.47","1,841.07",-0.02%
"Dec 27, 2013","1,842.97","1,841.40",-0.03%
"Dec 26, 2013","1,834.96","1,842.02",0.47%
"Dec 24, 2013","1,828.02","1,833.32",0.29%
"Dec 23, 2013","1,822.92","1,827.99",0.53%
"Dec 20, 2013","1,810.39","1,818.32",0.48%
"Dec 19, 2013","1,809.00","1,809.60",-0.06%
"Dec 18, 2013","1,781.46","1,810.65",1.66%
"Dec 17, 2013","1,786.47","1,781.00",-0.31%
"Dec 16, 2013","1,777.48","1,786.54",0.63%
"Dec 13, 2013","1,777.98","1,775.32",-0.01%
"Dec 12, 2013","1,781.71","1,775.50",-0.38%
"Dec 11, 2013","1,802.76","1,782.22",-1.13%
"Dec 10, 2013","1,807.60","1,802.62",-0.32%
"Dec 09, 2013","1,806.21","1,808.37",0.18%
"Dec 06, 2013","1,788.36","1,805.09",1.12%
"Dec 05, 2013","1,792.82","1,785.03",-0.43%
"Dec 04, 2013","1,793.15","1,792.81",-0.13%
"Dec 03, 2013","1,800.10","1,795.15",-0.32%
"Dec 02, 2013","1,806.55","1,800.90",-0.27%
"Nov 29, 2013","1,808.69","1,805.81",-0.08%
"Nov 27, 2013","1,803.48","1,807.23",0.25%
"Nov 26, 2013","1,802.87","1,802.75",0.01%
"Nov 25, 2013","1,806.33","1,802.48",-0.13%
"Nov 22, 2013","1,797.21","1,804.76",0.50%
"Nov 21, 2013","1,783.52","1,795.85",0.81%
"Nov 20, 2013","1,789.59","1,781.37",-0.36%
"Nov 19, 2013","1,790.79","1,787.87",-0.20%
"Nov 18, 2013","1,798.82","1,791.53",-0.37%
"Nov 15, 2013","1,790.66","1,798.18",0.42%
"Nov 14, 2013","1,782.75","1,790.62",0.48%
"Nov 13, 2013","1,764.37","1,782.00",0.81%
"Nov 12, 2013","1,769.51","1,767.69",-0.24%
"Nov 11, 2013","1,769.96","1,771.89",0.07%
"Nov 08, 2013","1,748.37","1,770.61",1.34%
"Nov 07, 2013","1,770.74","1,747.15",-1.32%
"Nov 06, 2013","1,765.00","1,770.49",0.43%
"Nov 05, 2013","1,765.67","1,762.97",-0.28%
"Nov 04, 2013","1,763.40","1,767.93",0.36%
"Nov 01, 2013","1,758.70","1,761.64",0.29%
"Oct 31, 2013","1,763.24","1,756.54",-0.38%
"Oct 30, 2013","1,772.27","1,763.31",-0.49%
"Oct 29, 2013","1,762.93","1,771.95",0.56%
"Oct 28, 2013","1,759.42","1,762.11",0.13%
"Oct 25, 2013","1,756.01","1,759.77",0.44%
"Oct 24, 2013","1,747.48","1,752.07",0.33%
"Oct 23, 2013","1,752.27","1,746.38",-0.47%
"Oct 22, 2013","1,746.48","1,754.67",0.57%
"Oct 21, 2013","1,745.20","1,744.66",0.01%
"Oct 18, 2013","1,736.72","1,744.50",0.65%
"Oct 17, 2013","1,720.17","1,733.15",0.67%
"Oct 16, 2013","1,700.49","1,721.54",1.38%
"Oct 15, 2013","1,709.17","1,698.06",-0.71%
